Strata,POA_CODE21,SAL_NAME21,lon,lat
SA4_103,2329,Cassilis (NSW),150.1810661,-32.05855536
SA4_103,2329,Coolah,150.1810661,-32.05855536
SA4_103,2329,Uarbry,150.1810661,-32.05855536
SA4_103,2330,Martindale,150.9118324,-32.65922907
SA4_103,2330,Putty,150.9118324,-32.65922907
SA4_103,2330,Wollemi,150.9118324,-32.65922907
SA4_103,2580,Arkstone,149.7726599,-34.70396425
SA4_103,2580,Curraweela,149.7726599,-34.70396425
SA4_103,2580,Golspie,149.7726599,-34.70396425
SA4_103,2580,Jerrong,149.7726599,-34.70396425
SA4_103,2580,Mount Werong,149.7726599,-34.70396425
SA4_103,2580,Paling Yards (Oberon - NSW),149.7726599,-34.70396425
SA4_103,2580,Wiarborough,149.7726599,-34.70396425
SA4_103,2583,Arkstone,149.3137122,-34.2638651
SA4_103,2586,Godfreys Creek,148.7890903,-34.32704989
SA4_103,2586,Koorawatha,148.7890903,-34.32704989
SA4_103,2594,Bribbaree,148.1414323,-34.25820247
SA4_103,2594,Morangarell,148.1414323,-34.25820247
SA4_103,2665,Ardlethan,146.8023714,-34.27828397
SA4_103,2665,Ariah Park,146.8023714,-34.27828397
SA4_103,2665,Barellan,146.8023714,-34.27828397
SA4_103,2665,Barmedman,146.8023714,-34.27828397
SA4_103,2665,Beckom,146.8023714,-34.27828397
SA4_103,2665,Binya,146.8023714,-34.27828397
SA4_103,2665,Kamarah,146.8023714,-34.27828397
SA4_103,2665,Mirrool,146.8023714,-34.27828397
SA4_103,2665,Moombooldool,146.8023714,-34.27828397
SA4_103,2666,Morangarell,147.5910011,-34.43011687
SA4_103,2668,Barmedman,147.4187799,-34.10772773
SA4_103,2668,Reefton (NSW),147.4187799,-34.10772773
SA4_103,2669,Barellan,146.6117422,-33.70618205
SA4_103,2669,Erigolia,146.6117422,-33.70618205
SA4_103,2669,Girral,146.6117422,-33.70618205
SA4_103,2669,Kikoira,146.6117422,-33.70618205
SA4_103,2669,Lake Cargelligo,146.6117422,-33.70618205
SA4_103,2669,Naradhan,146.6117422,-33.70618205
SA4_103,2669,Rankins Springs,146.6117422,-33.70618205
SA4_103,2669,Tallimba,146.6117422,-33.70618205
SA4_103,2669,Tullibigeal,146.6117422,-33.70618205
SA4_103,2669,Ungarie,146.6117422,-33.70618205
SA4_103,2669,Weethalle,146.6117422,-33.70618205
SA4_103,2671,Alleena,147.2004848,-33.79867396
SA4_103,2671,Back Creek (Bland - NSW),147.2004848,-33.79867396
SA4_103,2671,Burcher,147.2004848,-33.79867396
SA4_103,2671,Lake Cowal,147.2004848,-33.79867396
SA4_103,2671,North Yalgogrin,147.2004848,-33.79867396
SA4_103,2671,West Wyalong,147.2004848,-33.79867396
SA4_103,2671,Wyalong,147.2004848,-33.79867396
SA4_103,2672,Curlew Waters,146.3283018,-33.37857063
SA4_103,2672,Lake Cargelligo,146.3283018,-33.37857063
SA4_103,2672,Monia Gap,146.3283018,-33.37857063
SA4_103,2672,Murrin Bridge,146.3283018,-33.37857063
SA4_103,2672,Rankins Springs,146.3283018,-33.37857063
SA4_103,2672,Wallanthery,146.3283018,-33.37857063
SA4_103,2675,Lake Brewster,145.5020459,-33.26676601
SA4_103,2675,Monia Gap,145.5020459,-33.26676601
SA4_103,2721,Barmedman,147.6947216,-34.01512488
SA4_103,2721,Bland,147.6947216,-34.01512488
SA4_103,2721,Morangarell,147.6947216,-34.01512488
SA4_103,2721,Quandialla,147.6947216,-34.01512488
SA4_103,2785,Megalong Valley,150.2359729,-33.70065868
SA4_103,2786,Bell (NSW),150.3104009,-33.51151881
SA4_103,2786,Dargan,150.3104009,-33.51151881
SA4_103,2786,Kanimbla (NSW),150.3104009,-33.51151881
SA4_103,2787,Bell (NSW),150.1452677,-33.89315142
SA4_103,2787,Black Springs (NSW),150.1452677,-33.89315142
SA4_103,2787,Blue Mountains National Park,150.1452677,-33.89315142
SA4_103,2787,Chatham Valley,150.1452677,-33.89315142
SA4_103,2787,Duckmaloi,150.1452677,-33.89315142
SA4_103,2787,Edith (NSW),150.1452677,-33.89315142
SA4_103,2787,Essington,150.1452677,-33.89315142
SA4_103,2787,Gingkin,150.1452677,-33.89315142
SA4_103,2787,Gurnang,150.1452677,-33.89315142
SA4_103,2787,Hazelgrove,150.1452677,-33.89315142
SA4_103,2787,Jaunter,150.1452677,-33.89315142
SA4_103,2787,Mayfield (Oberon - NSW),150.1452677,-33.89315142
SA4_103,2787,Mount Olive (Oberon - NSW),150.1452677,-33.89315142
SA4_103,2787,Mount Werong,150.1452677,-33.89315142
SA4_103,2787,Mount Wilson,150.1452677,-33.89315142
SA4_103,2787,Mozart,150.1452677,-33.89315142
SA4_103,2787,Norway,150.1452677,-33.89315142
SA4_103,2787,Oberon,150.1452677,-33.89315142
SA4_103,2787,Porters Retreat,150.1452677,-33.89315142
SA4_103,2787,Shooters Hill,150.1452677,-33.89315142
SA4_103,2787,Tarana,150.1452677,-33.89315142
SA4_103,2787,The Meadows,150.1452677,-33.89315142
SA4_103,2787,Wiarborough,150.1452677,-33.89315142
SA4_103,2790,Bell (NSW),150.1938883,-33.45837909
SA4_103,2790,Ben Bullen,150.1938883,-33.45837909
SA4_103,2790,Bilpin,150.1938883,-33.45837909
SA4_103,2790,Blackheath,150.1938883,-33.45837909
SA4_103,2790,Blackmans Flat,150.1938883,-33.45837909
SA4_103,2790,Blue Mountains National Park,150.1938883,-33.45837909
SA4_103,2790,Bowenfels,150.1938883,-33.45837909
SA4_103,2790,Clarence,150.1938883,-33.45837909
SA4_103,2790,Cobar Park,150.1938883,-33.45837909
SA4_103,2790,Colo Heights,150.1938883,-33.45837909
SA4_103,2790,Corney Town,150.1938883,-33.45837909
SA4_103,2790,Cullen Bullen,150.1938883,-33.45837909
SA4_103,2790,Doctors Gap,150.1938883,-33.45837909
SA4_103,2790,Ganbenang,150.1938883,-33.45837909
SA4_103,2790,Good Forest,150.1938883,-33.45837909
SA4_103,2790,Hampton (NSW),150.1938883,-33.45837909
SA4_103,2790,Hartley (NSW),150.1938883,-33.45837909
SA4_103,2790,Hartley Vale,150.1938883,-33.45837909
SA4_103,2790,Hassans Walls,150.1938883,-33.45837909
SA4_103,2790,Hermitage Flat,150.1938883,-33.45837909
SA4_103,2790,Jenolan,150.1938883,-33.45837909
SA4_103,2790,Kanangra,150.1938883,-33.45837909
SA4_103,2790,Kanimbla (NSW),150.1938883,-33.45837909
SA4_103,2790,Lidsdale,150.1938883,-33.45837909
SA4_103,2790,Lithgow,150.1938883,-33.45837909
SA4_103,2790,Little Hartley,150.1938883,-33.45837909
SA4_103,2790,Littleton,150.1938883,-33.45837909
SA4_103,2790,Lowther,150.1938883,-33.45837909
SA4_103,2790,Marrangaroo,150.1938883,-33.45837909
SA4_103,2790,McKellars Park,150.1938883,-33.45837909
SA4_103,2790,Morts Estate,150.1938883,-33.45837909
SA4_103,2790,Mount Lambie,150.1938883,-33.45837909
SA4_103,2790,Mount Victoria,150.1938883,-33.45837909
SA4_103,2790,Newnes,150.1938883,-33.45837909
SA4_103,2790,Newnes Plateau,150.1938883,-33.45837909
SA4_103,2790,Oakey Park,150.1938883,-33.45837909
SA4_103,2790,Pottery Estate,150.1938883,-33.45837909
SA4_103,2790,Rydal,150.1938883,-33.45837909
SA4_103,2790,Sheedys Gully,150.1938883,-33.45837909
SA4_103,2790,Sodwalls,150.1938883,-33.45837909
SA4_103,2790,South Bowenfels,150.1938883,-33.45837909
SA4_103,2790,South Littleton,150.1938883,-33.45837909
SA4_103,2790,State Mine Gully,150.1938883,-33.45837909
SA4_103,2790,Vale Of Clwydd,150.1938883,-33.45837909
SA4_103,2790,Wolgan Valley,150.1938883,-33.45837909
SA4_103,2790,Wollangambe,150.1938883,-33.45837909
SA4_103,2791,Carcoar,149.1039887,-33.58908741
SA4_103,2791,Errowanbang,149.1039887,-33.58908741
SA4_103,2792,Burnt Yards,148.979915,-33.64296421
SA4_103,2792,Mandurama,148.979915,-33.64296421
SA4_103,2793,Bigga,148.9195637,-33.80450952
SA4_103,2793,Darbys Falls,148.9195637,-33.80450952
SA4_103,2793,Roseberg,148.9195637,-33.80450952
SA4_103,2793,Woodstock (Cowra - NSW),148.9195637,-33.80450952
SA4_103,2793,Wyangala,148.9195637,-33.80450952
SA4_103,2794,Bumbaldry,148.6304024,-33.87704401
SA4_103,2794,Cowra,148.6304024,-33.87704401
SA4_103,2794,Darbys Falls,148.6304024,-33.87704401
SA4_103,2794,Wattamondara,148.6304024,-33.87704401
SA4_103,2795,Abercrombie,149.5632445,-33.51303902
SA4_103,2795,Abercrombie River,149.5632445,-33.51303902
SA4_103,2795,Arkell,149.5632445,-33.51303902
SA4_103,2795,Arkstone,149.5632445,-33.51303902
SA4_103,2795,Bald Ridge,149.5632445,-33.51303902
SA4_103,2795,Ballyroe,149.5632445,-33.51303902
SA4_103,2795,Bathampton,149.5632445,-33.51303902
SA4_103,2795,Bathurst,149.5632445,-33.51303902
SA4_103,2795,Billywillinga,149.5632445,-33.51303902
SA4_103,2795,Brewongle,149.5632445,-33.51303902
SA4_103,2795,Bruinbun,149.5632445,-33.51303902
SA4_103,2795,Burraga,149.5632445,-33.51303902
SA4_103,2795,Caloola,149.5632445,-33.51303902
SA4_103,2795,Charlton (NSW),149.5632445,-33.51303902
SA4_103,2795,Clear Creek,149.5632445,-33.51303902
SA4_103,2795,Colo (Bathurst Regional - NSW),149.5632445,-33.51303902
SA4_103,2795,Copperhannia,149.5632445,-33.51303902
SA4_103,2795,Cow Flat,149.5632445,-33.51303902
SA4_103,2795,Crudine,149.5632445,-33.51303902
SA4_103,2795,Curragh,149.5632445,-33.51303902
SA4_103,2795,Dark Corner,149.5632445,-33.51303902
SA4_103,2795,Dog Rocks,149.5632445,-33.51303902
SA4_103,2795,Dunkeld (NSW),149.5632445,-33.51303902
SA4_103,2795,Duramana,149.5632445,-33.51303902
SA4_103,2795,Eglinton (NSW),149.5632445,-33.51303902
SA4_103,2795,Evans Plains,149.5632445,-33.51303902
SA4_103,2795,Fitzgeralds Valley,149.5632445,-33.51303902
SA4_103,2795,Forest Grove (NSW),149.5632445,-33.51303902
SA4_103,2795,Fosters Valley,149.5632445,-33.51303902
SA4_103,2795,Freemantle,149.5632445,-33.51303902
SA4_103,2795,Gemalla,149.5632445,-33.51303902
SA4_103,2795,Georges Plains,149.5632445,-33.51303902
SA4_103,2795,Gilmandyke,149.5632445,-33.51303902
SA4_103,2795,Glanmire (NSW),149.5632445,-33.51303902
SA4_103,2795,Golspie,149.5632445,-33.51303902
SA4_103,2795,Gormans Hill,149.5632445,-33.51303902
SA4_103,2795,Gowan,149.5632445,-33.51303902
SA4_103,2795,Hobbys Yards,149.5632445,-33.51303902
SA4_103,2795,Isabella,149.5632445,-33.51303902
SA4_103,2795,Jeremy,149.5632445,-33.51303902
SA4_103,2795,Judds Creek,149.5632445,-33.51303902
SA4_103,2795,Kelso (NSW),149.5632445,-33.51303902
SA4_103,2795,Killongbutta,149.5632445,-33.51303902
SA4_103,2795,Kirkconnell,149.5632445,-33.51303902
SA4_103,2795,Laffing Waters,149.5632445,-33.51303902
SA4_103,2795,Limekilns,149.5632445,-33.51303902
SA4_103,2795,Llanarth (NSW),149.5632445,-33.51303902
SA4_103,2795,Locksley (NSW),149.5632445,-33.51303902
SA4_103,2795,Meadow Flat,149.5632445,-33.51303902
SA4_103,2795,Milkers Flat,149.5632445,-33.51303902
SA4_103,2795,Millah Murrah,149.5632445,-33.51303902
SA4_103,2795,Mitchell (NSW),149.5632445,-33.51303902
SA4_103,2795,Moorilda,149.5632445,-33.51303902
SA4_103,2795,Mount David,149.5632445,-33.51303902
SA4_103,2795,Mount Panorama,149.5632445,-33.51303902
SA4_103,2795,Mount Rankin,149.5632445,-33.51303902
SA4_103,2795,Napoleon Reef,149.5632445,-33.51303902
SA4_103,2795,Newbridge (NSW),149.5632445,-33.51303902
SA4_103,2795,O'Connell (NSW),149.5632445,-33.51303902
SA4_103,2795,Orton Park,149.5632445,-33.51303902
SA4_103,2795,Paling Yards (Bathurst Regional - NSW),149.5632445,-33.51303902
SA4_103,2795,Palmers Oaky,149.5632445,-33.51303902
SA4_103,2795,Peel,149.5632445,-33.51303902
SA4_103,2795,Peelwood,149.5632445,-33.51303902
SA4_103,2795,Perthville,149.5632445,-33.51303902
SA4_103,2795,Raglan (NSW),149.5632445,-33.51303902
SA4_103,2795,Robin Hill,149.5632445,-33.51303902
SA4_103,2795,Rock Forest,149.5632445,-33.51303902
SA4_103,2795,Rockley,149.5632445,-33.51303902
SA4_103,2795,Rockley Mount,149.5632445,-33.51303902
SA4_103,2795,Sofala,149.5632445,-33.51303902
SA4_103,2795,South Bathurst,149.5632445,-33.51303902
SA4_103,2795,Sunny Corner,149.5632445,-33.51303902
SA4_103,2795,Tannas Mount,149.5632445,-33.51303902
SA4_103,2795,The Lagoon,149.5632445,-33.51303902
SA4_103,2795,The Rocks (Bathurst Regional - NSW),149.5632445,-33.51303902
SA4_103,2795,Triangle Flat,149.5632445,-33.51303902
SA4_103,2795,Trunkey Creek,149.5632445,-33.51303902
SA4_103,2795,Tuena,149.5632445,-33.51303902
SA4_103,2795,Turondale,149.5632445,-33.51303902
SA4_103,2795,Twenty Forests,149.5632445,-33.51303902
SA4_103,2795,Upper Turon,149.5632445,-33.51303902
SA4_103,2795,Walang,149.5632445,-33.51303902
SA4_103,2795,Wambool,149.5632445,-33.51303902
SA4_103,2795,Wattle Flat (NSW),149.5632445,-33.51303902
SA4_103,2795,Watton,149.5632445,-33.51303902
SA4_103,2795,West Bathurst,149.5632445,-33.51303902
SA4_103,2795,White Rock (NSW),149.5632445,-33.51303902
SA4_103,2795,Wiagdon,149.5632445,-33.51303902
SA4_103,2795,Wimbledon,149.5632445,-33.51303902
SA4_103,2795,Winburndale,149.5632445,-33.51303902
SA4_103,2795,Windradyne,149.5632445,-33.51303902
SA4_103,2795,Wisemans Creek,149.5632445,-33.51303902
SA4_103,2795,Yarras (Bathurst Regional - NSW),149.5632445,-33.51303902
SA4_103,2795,Yetholme,149.5632445,-33.51303902
SA4_103,2797,Garland,149.0189351,-33.72600287
SA4_103,2797,Lyndhurst (Blayney - NSW),149.0189351,-33.72600287
SA4_103,2798,Forest Reefs,149.1646082,-33.44425551
SA4_103,2798,Guyong,149.1646082,-33.44425551
SA4_103,2798,Millthorpe,149.1646082,-33.44425551
SA4_103,2798,Spring Terrace,149.1646082,-33.44425551
SA4_103,2798,Tallwood,149.1646082,-33.44425551
SA4_103,2799,Barry (Blayney - NSW),149.248734,-33.591303
SA4_103,2799,Blayney,149.248734,-33.591303
SA4_103,2799,Browns Creek,149.248734,-33.591303
SA4_103,2799,Fitzgeralds Mount,149.248734,-33.591303
SA4_103,2799,Kings Plains (Blayney - NSW),149.248734,-33.591303
SA4_103,2799,Neville,149.248734,-33.591303
SA4_103,2799,Vittoria (NSW),149.248734,-33.591303
SA4_103,2800,Belgravia,149.0526599,-33.28379415
SA4_103,2800,Boree,149.0526599,-33.28379415
SA4_103,2800,Borenore,149.0526599,-33.28379415
SA4_103,2800,Byng,149.0526599,-33.28379415
SA4_103,2800,Cadia,149.0526599,-33.28379415
SA4_103,2800,Canobolas,149.0526599,-33.28379415
SA4_103,2800,Cargo,149.0526599,-33.28379415
SA4_103,2800,Clergate,149.0526599,-33.28379415
SA4_103,2800,Clifton Grove,149.0526599,-33.28379415
SA4_103,2800,Emu Swamp,149.0526599,-33.28379415
SA4_103,2800,Four Mile Creek (NSW),149.0526599,-33.28379415
SA4_103,2800,Huntley (Orange - NSW),149.0526599,-33.28379415
SA4_103,2800,Kangaroobie,149.0526599,-33.28379415
SA4_103,2800,Kerrs Creek,149.0526599,-33.28379415
SA4_103,2800,Lewis Ponds,149.0526599,-33.28379415
SA4_103,2800,Lidster,149.0526599,-33.28379415
SA4_103,2800,Lower Lewis Ponds,149.0526599,-33.28379415
SA4_103,2800,Lucknow (NSW),149.0526599,-33.28379415
SA4_103,2800,March,149.0526599,-33.28379415
SA4_103,2800,Mullion Creek,149.0526599,-33.28379415
SA4_103,2800,Nashdale,149.0526599,-33.28379415
SA4_103,2800,Ophir,149.0526599,-33.28379415
SA4_103,2800,Orange,149.0526599,-33.28379415
SA4_103,2800,Panuara,149.0526599,-33.28379415
SA4_103,2800,Shadforth (NSW),149.0526599,-33.28379415
SA4_103,2800,Spring Creek (NSW),149.0526599,-33.28379415
SA4_103,2800,Spring Hill (Orange - NSW),149.0526599,-33.28379415
SA4_103,2800,Springside (NSW),149.0526599,-33.28379415
SA4_103,2800,Summer Hill Creek,149.0526599,-33.28379415
SA4_103,2800,Waldegrave,149.0526599,-33.28379415
SA4_103,2800,Windera (NSW),149.0526599,-33.28379415
SA4_103,2803,Godfreys Creek,148.5114408,-34.13663488
SA4_103,2803,Greenethorpe,148.5114408,-34.13663488
SA4_103,2803,Wirrimah,148.5114408,-34.13663488
SA4_103,2804,Billimari,148.6363711,-33.54445558
SA4_103,2804,Canowindra,148.6363711,-33.54445558
SA4_103,2804,Moorbel,148.6363711,-33.54445558
SA4_103,2804,Nyrang Creek,148.6363711,-33.54445558
SA4_103,2805,Gooloogong,148.4281753,-33.66352668
SA4_103,2806,Eugowra,148.3536251,-33.41169415
SA4_103,2807,Crowther,148.5822538,-34.02118526
SA4_103,2807,Godfreys Creek,148.5822538,-34.02118526
SA4_103,2807,Koorawatha,148.5822538,-34.02118526
SA4_103,2807,Mount Collins,148.5822538,-34.02118526
SA4_103,2808,Wyangala,148.945069,-33.97972396
SA4_103,2809,Crowther,148.3887573,-34.02929404
SA4_103,2809,Greenethorpe,148.3887573,-34.02929404
SA4_103,2809,Koorawatha,148.3887573,-34.02929404
SA4_103,2809,Monteagle,148.3887573,-34.02929404
SA4_103,2809,Wirrimah,148.3887573,-34.02929404
SA4_103,2810,Bimbi,148.002576,-33.84978487
SA4_103,2810,Bribbaree,148.002576,-33.84978487
SA4_103,2810,Bulla Creek,148.002576,-33.84978487
SA4_103,2810,Caragabal,148.002576,-33.84978487
SA4_103,2810,Glenelg (NSW),148.002576,-33.84978487
SA4_103,2810,Grenfell,148.002576,-33.84978487
SA4_103,2810,Kikiamah,148.002576,-33.84978487
SA4_103,2810,Piney Range,148.002576,-33.84978487
SA4_103,2810,Pinnacle (NSW),148.002576,-33.84978487
SA4_103,2810,Pullabooka,148.002576,-33.84978487
SA4_103,2810,Warraderry,148.002576,-33.84978487
SA4_103,2820,Mount Aquila,148.9976628,-32.56361196
SA4_103,2820,Triamble,148.9976628,-32.56361196
SA4_103,2821,Narromine,148.1402219,-32.25691121
SA4_103,2821,Tullamore,148.1402219,-32.25691121
SA4_103,2823,Tottenham (NSW),147.9309334,-32.00490947
SA4_103,2830,Dunedoo,148.6294899,-32.20130289
SA4_103,2830,Goonoo Forest,148.6294899,-32.20130289
SA4_103,2843,Dunedoo,149.7598482,-31.7926839
SA4_103,2843,Leadville,149.7598482,-31.7926839
SA4_103,2844,Birriwa,149.3492483,-32.0363796
SA4_103,2844,Cobbora,149.3492483,-32.0363796
SA4_103,2844,Dunedoo,149.3492483,-32.0363796
SA4_103,2844,Elong Elong,149.3492483,-32.0363796
SA4_103,2844,Goonoo Forest,149.3492483,-32.0363796
SA4_103,2844,Leadville,149.3492483,-32.0363796
SA4_103,2844,Mendooran,149.3492483,-32.0363796
SA4_103,2844,Merrygoen,149.3492483,-32.0363796
SA4_103,2845,Wallerawang,150.05005,-33.420407
SA4_103,2846,Capertee,150.1518464,-33.13944996
SA4_103,2846,Glen Davis,150.1518464,-33.13944996
SA4_103,2846,Round Swamp,150.1518464,-33.13944996
SA4_103,2847,Portland (NSW),149.9728484,-33.35653057
SA4_103,2848,Brogans Creek,149.9681936,-32.929116
SA4_103,2848,Charbon,149.9681936,-32.929116
SA4_103,2848,Clandulla,149.9681936,-32.929116
SA4_103,2848,Kandos,149.9681936,-32.929116
SA4_103,2849,Bogee,150.1621233,-32.7683497
SA4_103,2849,Breakfast Creek,150.1621233,-32.7683497
SA4_103,2849,Budden,150.1621233,-32.7683497
SA4_103,2849,Bylong,150.1621233,-32.7683497
SA4_103,2849,Camboon (NSW),150.1621233,-32.7683497
SA4_103,2849,Carwell,150.1621233,-32.7683497
SA4_103,2849,Coggan,150.1621233,-32.7683497
SA4_103,2849,Colo Heights,150.1621233,-32.7683497
SA4_103,2849,Coxs Creek,150.1621233,-32.7683497
SA4_103,2849,Coxs Crown,150.1621233,-32.7683497
SA4_103,2849,Dabee,150.1621233,-32.7683497
SA4_103,2849,Dungeree,150.1621233,-32.7683497
SA4_103,2849,Dunville Loop,150.1621233,-32.7683497
SA4_103,2849,Ginghi,150.1621233,-32.7683497
SA4_103,2849,Glen Alice,150.1621233,-32.7683497
SA4_103,2849,Growee,150.1621233,-32.7683497
SA4_103,2849,Lee Creek,150.1621233,-32.7683497
SA4_103,2849,Mellong,150.1621233,-32.7683497
SA4_103,2849,Mount Marsden,150.1621233,-32.7683497
SA4_103,2849,Murrumbo,150.1621233,-32.7683497
SA4_103,2849,Nullo Mountain,150.1621233,-32.7683497
SA4_103,2849,Olinda (NSW),150.1621233,-32.7683497
SA4_103,2849,Pinnacle Swamp,150.1621233,-32.7683497
SA4_103,2849,Pyangle,150.1621233,-32.7683497
SA4_103,2849,Rylstone,150.1621233,-32.7683497
SA4_103,2849,Upper Bylong,150.1621233,-32.7683497
SA4_103,2849,Upper Growee,150.1621233,-32.7683497
SA4_103,2849,Upper Nile,150.1621233,-32.7683497
SA4_103,2849,Wirraba,150.1621233,-32.7683497
SA4_103,2850,Aarons Pass,149.6372875,-32.63264217
SA4_103,2850,Apple Tree Flat,149.6372875,-32.63264217
SA4_103,2850,Avisford,149.6372875,-32.63264217
SA4_103,2850,Bara,149.6372875,-32.63264217
SA4_103,2850,Barigan,149.6372875,-32.63264217
SA4_103,2850,Bocoble,149.6372875,-32.63264217
SA4_103,2850,Bombira,149.6372875,-32.63264217
SA4_103,2850,Botobolar,149.6372875,-32.63264217
SA4_103,2850,Buckaroo,149.6372875,-32.63264217
SA4_103,2850,Budgee Budgee (NSW),149.6372875,-32.63264217
SA4_103,2850,Burrundulla,149.6372875,-32.63264217
SA4_103,2850,Caerleon,149.6372875,-32.63264217
SA4_103,2850,Canadian Lead,149.6372875,-32.63264217
SA4_103,2850,Carcalgong,149.6372875,-32.63264217
SA4_103,2850,Cassilis (NSW),149.6372875,-32.63264217
SA4_103,2850,Collingwood (NSW),149.6372875,-32.63264217
SA4_103,2850,Cooks Gap,149.6372875,-32.63264217
SA4_103,2850,Cooyal,149.6372875,-32.63264217
SA4_103,2850,Cross Roads (NSW),149.6372875,-32.63264217
SA4_103,2850,Cudgegong,149.6372875,-32.63264217
SA4_103,2850,Cullenbone,149.6372875,-32.63264217
SA4_103,2850,Cumbo,149.6372875,-32.63264217
SA4_103,2850,Erudgere,149.6372875,-32.63264217
SA4_103,2850,Eurunderee,149.6372875,-32.63264217
SA4_103,2850,Frog Rock,149.6372875,-32.63264217
SA4_103,2850,Galambine,149.6372875,-32.63264217
SA4_103,2850,Goolma,149.6372875,-32.63264217
SA4_103,2850,Grattai,149.6372875,-32.63264217
SA4_103,2850,Green Gully (NSW),149.6372875,-32.63264217
SA4_103,2850,Hargraves,149.6372875,-32.63264217
SA4_103,2850,Havilah (NSW),149.6372875,-32.63264217
SA4_103,2850,Hayes Gap,149.6372875,-32.63264217
SA4_103,2850,Hill End (NSW),149.6372875,-32.63264217
SA4_103,2850,Home Rule,149.6372875,-32.63264217
SA4_103,2850,Ilford,149.6372875,-32.63264217
SA4_103,2850,Kains Flat,149.6372875,-32.63264217
SA4_103,2850,Linburn,149.6372875,-32.63264217
SA4_103,2850,Lue,149.6372875,-32.63264217
SA4_103,2850,Maitland Bar,149.6372875,-32.63264217
SA4_103,2850,Menah,149.6372875,-32.63264217
SA4_103,2850,Meroo,149.6372875,-32.63264217
SA4_103,2850,Merriwa (NSW),149.6372875,-32.63264217
SA4_103,2850,Milroy (Mid-Western Regional - NSW),149.6372875,-32.63264217
SA4_103,2850,Mogo (Mid-Western Regional - NSW),149.6372875,-32.63264217
SA4_103,2850,Monivae,149.6372875,-32.63264217
SA4_103,2850,Mookerawa,149.6372875,-32.63264217
SA4_103,2850,Moolarben,149.6372875,-32.63264217
SA4_103,2850,Mount Aquila,149.6372875,-32.63264217
SA4_103,2850,Mount Frome,149.6372875,-32.63264217
SA4_103,2850,Mount Knowles,149.6372875,-32.63264217
SA4_103,2850,Mudgee,149.6372875,-32.63264217
SA4_103,2850,Mullamuddy,149.6372875,-32.63264217
SA4_103,2850,Mumbil,149.6372875,-32.63264217
SA4_103,2850,Munghorn,149.6372875,-32.63264217
SA4_103,2850,Piambong,149.6372875,-32.63264217
SA4_103,2850,Putta Bucca,149.6372875,-32.63264217
SA4_103,2850,Pyramul,149.6372875,-32.63264217
SA4_103,2850,Queens Pinch,149.6372875,-32.63264217
SA4_103,2850,Riverlea,149.6372875,-32.63264217
SA4_103,2850,Running Stream,149.6372875,-32.63264217
SA4_103,2850,Sallys Flat,149.6372875,-32.63264217
SA4_103,2850,Spring Flat,149.6372875,-32.63264217
SA4_103,2850,St Fillans,149.6372875,-32.63264217
SA4_103,2850,Stony Creek (Mid-Western Regional - NSW),149.6372875,-32.63264217
SA4_103,2850,Tambaroora,149.6372875,-32.63264217
SA4_103,2850,Tichular,149.6372875,-32.63264217
SA4_103,2850,Totnes Valley,149.6372875,-32.63264217
SA4_103,2850,Triamble,149.6372875,-32.63264217
SA4_103,2850,Turill,149.6372875,-32.63264217
SA4_103,2850,Twelve Mile,149.6372875,-32.63264217
SA4_103,2850,Uarbry,149.6372875,-32.63264217
SA4_103,2850,Ulan,149.6372875,-32.63264217
SA4_103,2850,Wilbetree,149.6372875,-32.63264217
SA4_103,2850,Wilpinjong,149.6372875,-32.63264217
SA4_103,2850,Windeyer (NSW),149.6372875,-32.63264217
SA4_103,2850,Wollar,149.6372875,-32.63264217
SA4_103,2850,Worlds End (NSW),149.6372875,-32.63264217
SA4_103,2850,Yarrabin,149.6372875,-32.63264217
SA4_103,2850,Yarrawonga (NSW),149.6372875,-32.63264217
SA4_103,2852,Barneys Reef,149.459777,-32.28214132
SA4_103,2852,Beryl,149.459777,-32.28214132
SA4_103,2852,Bungaba,149.459777,-32.28214132
SA4_103,2852,Cope,149.459777,-32.28214132
SA4_103,2852,Cumbandry,149.459777,-32.28214132
SA4_103,2852,Goolma,149.459777,-32.28214132
SA4_103,2852,Gulgong,149.459777,-32.28214132
SA4_103,2852,Guntawang,149.459777,-32.28214132
SA4_103,2852,Mebul,149.459777,-32.28214132
SA4_103,2852,Merotherie,149.459777,-32.28214132
SA4_103,2852,Spicers Creek,149.459777,-32.28214132
SA4_103,2852,Stubbo,149.459777,-32.28214132
SA4_103,2852,Tallawang,149.459777,-32.28214132
SA4_103,2852,Twelve Mile,149.459777,-32.28214132
SA4_103,2852,Two Mile Flat,149.459777,-32.28214132
SA4_103,2864,Bowan Park,148.6756392,-33.33475756
SA4_103,2864,Cudal,148.6756392,-33.33475756
SA4_103,2864,Murga,148.6756392,-33.33475756
SA4_103,2864,Toogong,148.6756392,-33.33475756
SA4_103,2865,Bocobra,148.6311777,-33.15968569
SA4_103,2865,Gumble,148.6311777,-33.15968569
SA4_103,2865,Manildra,148.6311777,-33.15968569
SA4_103,2866,Amaroo (NSW),148.960539,-33.0097412
SA4_103,2866,Boomey,148.960539,-33.0097412
SA4_103,2866,Cundumbul,148.960539,-33.0097412
SA4_103,2866,Garra,148.960539,-33.0097412
SA4_103,2866,Larras Lee,148.960539,-33.0097412
SA4_103,2866,Molong,148.960539,-33.0097412
SA4_103,2866,Mount Aquila,148.960539,-33.0097412
